Marker Env_1 Loglikelihood Gscore WaldScore NumError Efron McFadden McFaddenAdj CoxSnell Nagelkerke AIC BIC Beta_0 Beta_1  
M80 P7 -470.9812986629141264849 133.4130622633792961906 114.4376561505287610565 0 0.1397535398486696280929 0.1240618206983994370853 0.1203421902935900181068 0.1266725724473946801591 0.07327440712754517928478 945.9625973258282529699 969.5331638905166089515 -5.818157141315342193843 0.0941681186947021951132 
M80 P8 -516.7533847913427237919 41.86889000652210157671 38.43567641875495482368 0 0.04756266480479626521495 0.03893419907097021018727 0.03521456866616079126302 0.04161575184094230161385 0.02193637696918029092239 1037.506769582685447584 1061.077336147373803565 0.2591938067774985928837 -0.01987736614020838776131 
M80 P9 -535.3099332976005134133 4.755792994006522333983 4.706561793056551592888 0 0.005520851288786495164942 0.004422448054871569791957 0.0007028176500621508677145 0.004816579137896043465595 0.0024450198575495513676 1074.619866595201026827 1098.190433159889382808 -1.840686363365821245344 0.2001435931242855309449 
M81 P1 -65.71829218255690507194 6.911081578807767758499 6.403309174523887673577 0 0.003206974417672351317359 0.04995445012862836800874 0.02104178309728591846333 0.006991769524100693020737 0.04669199436674292916113 135.4365843651138101439 159.0071509298021661255 -6.119658759046973272016 0.4651549101354720700268 
M81 P2 -65.84212621491996517836 6.663413514081647545662 6.289993815808912484139 0 0.008201880681852644538934 0.0481642640561975470849 0.01925159702485509753949 0.006742056480063764200596 0.04501305697107337412346 135.6842524298399303567 159.2548189945282863383 -4.422513936963111270528 0.598682137192395538044 
M81 P3 -67.80196714150540179822 2.74373166091077430595 2.647057269839604464953 0 0.001419245217853632237692 0.01983214998381635139034 -0.009080517047526098263488 0.002781638431057354159028 0.01849773614063409821167 139.6039342830108035964 163.1745008476991595781 -4.954535779427898912076 0.05421005042507036728405 
M81 P4 -63.78331016640388460848 10.78104561111380868543 9.690351276828326014361 0 0.006219866014699690630763 0.07792719550096235703882 0.0490145284696199074392 0.01088554294597389541241 0.07298132009331603398832 131.566620332807769217 155.1371868974961251986 5.117269273893456574612 -0.2257084360318632763534 
M81 P5 -69.0449405568627094798 0.2577848301961589427833 0.2522598586618848279847 0 0.0002455572936286944726175 0.00186331174029817403558 -0.02704935529104427556404 0.0002616762443064883083763 0.001735745812336944848557 142.0898811137254189596 165.6604476784137749412 -4.073473310264772522492 -0.0004174595999410381354218 
M81 P6 -67.09751121010872955408 4.152643523704118794226 4.035796561360847409857 0 0.002343158892676259759218 0.03001599987517945334389 0.001103332843837003798479 0.004207007395944477963143 0.02801640316658973504064 138.1950224202174591082 161.7655889849058150898 -8.256818682125745867233 0.5093873602297150798325 
M81 P7 -66.30226640344291974549 5.743133137035738411402 5.531621027860095625266 0 0.001983975028259973697776 0.04151232402694588315617 0.01259965699560343355655 0.005813627103503612775139 0.03877819003444257374872 136.604532806885839491 160.1750993715741954726 -7.727021298086593856496 0.0678079652176202000508 
M81 P8 -65.51484937946435063716 7.317967184992876628069 6.155991368697323891379 0 0.01111376480532741151683 0.05289548714149736421183 0.02398282011015491461221 0.007401878474705104896201 0.04945118126719497615886 135.0296987589287012743 158.6002653236170572559 -2.122667468265115274561 -0.03318873996754670338663 
M81 P9 -68.98633492017717040029 0.3749961035672371018057 0.3700344383263014732567 0 0.0004462991853196076859692 0.002710534370122583743695 -0.02620213266121986580171 0.0003806342445274673680182 0.002525116184433363377235 141.9726698403543408006 165.5432364050426967822 -5.016045012352361399163 0.2096196529359329718671 
M82 P1 -60.37083138787353140536 0.01945483604550643508269 0.01950362762712816992427 0 1.563035365277528872599e-05 0.0001611018217639170876584 -0.03296214247329709394734 1.975090753252798769085e-05 0.0001514295060115208789978 124.7416627757470628107 148.3122293404354187923 -4.571044142314823517746 0.02628775314791828423622 
M82 P2 -60.02789106205571610653 0.7053354876811370327561 0.6796985091286159815015 0 0.0007472283496446392595317 0.005840749917109574541104 -0.02728249437795143643969 0.0007158203155501746814057 0.005491991798679926222342 124.0557821241114322131 147.6263486887997881947 -4.570501279343029239158 -0.2189090403255882336423 
M82 P3 -58.7908309215915755308 3.179455768609418184201 3.050945308319431637087 0 0.003570080657938680098254 0.02632847253724768319793 -0.006794771757813327837071 0.003222669892652632692587 0.0247874894066013900219 121.5816618431831510616 145.1522284078715070432 -5.258244476630179818199 0.06374654962868783878214 
M82 P4 -59.2993484764450921598 2.162420658902384926203 2.08293289569315764713 0 0.004432080054165245068792 0.01790659693837762348216 -0.01521664735668338749863 0.002192942902378783483208 0.01684983393247661581405 122.5986969528901843196 146.1692635175785403012 -9.311066429076345008636 0.1081521890319495090389 
M82 P5 -60.37517537327789563656 0.01076686523677797269194 0.01081610487621460344584 0 2.402039498525492932507e-05 8.915837688244917461772e-05 -0.03303408591817856186038 1.093076791027234933792e-05 8.38050698500152153487e-05 124.7503507465557912731 148.3209173112441472547 -4.538266433630810263271 9.028360988687313221965e-05 
M82 P6 -57.89001612296739373437 4.981085365857781777077 3.680531905772061478013 0 0.004118089115514192086187 0.04124742685696516474991 0.008124182561904153769116 0.005044174665375884825114 0.03886880507062091550654 119.7800322459347874687 143.3505988106231434503 0.8857440808343170652868 -0.7605303489918086659875 
M82 P7 -60.04005555731718751789 0.6810064971581942100398 0.6522571698260316443814 0 0.001072839260992641146654 0.005639286142973659740011 -0.02748395815208735124078 0.0006911382083609263270001 0.00530249217341596600099 124.0801111146343750358 147.6506776793227310174 -3.258596399202412984171 -0.02667471641991728227642 
M82 P8 -60.03960651593252653008 0.6819045799275161856556 0.6863700548112751144165 0 0.0009616565696214653081661 0.005646722996715018911325 -0.02747652129834599206946 0.0006920493369506434131258 0.005309487298179439218703 124.0792130318650530602 147.6497795965534090418 -5.238558599163372624975 0.009574221064600029767089 
M82 P9 -60.27285353333901543604 0.2154105451145383737233 0.2157276677565193650707 0 0.0003092107007888232140039 0.001783774027390278916257 -0.03133947026767073206453 0.0002186669976320197023023 0.001676845656558452467152 124.5457070666780308721 148.1162736313663868537 -3.935206761689534324519 -0.1701858575773198919192 
M83 P1 -112.4982827339552319407 8.051770230881303724857 7.702723489088016994505 0 0.008519386269898735733648 0.03454978644982894804387 0.01738596509918053885976 0.008141066578261770578066 0.03074911943777129438629 228.9965654679104638813 252.567132032598819863 -4.99283538718114070637 0.3596389460688988185455 
M83 P2 -111.9115855278585732815 9.225164643074621043106 8.910146517335955656906 0 0.008376063837849877583008 0.03958476946601274804038 0.02242094811536433880206 0.009321928288253856760646 0.03525124774003138672414 227.8231710557171465631 251.3937376204055025447 -3.702098781233287806084 0.5083438230396317741486 
M83 P3 -115.7979928991188526138 1.452349900554062378522 1.426634429435050196847 0 0.002119032736426756133134 0.006231968557935477443042 -0.01093185279271293179528 0.001473380411854700400374 0.005527853576536059322546 235.5959857982377052277 259.1665523629260612093 -3.953353325058353604643 0.0281518694205845860359 
M83 P4 -112.0474128369196086252 8.953510024952550355737 8.548476628189745857821 0 0.01126025947892046600359 0.03841911163238128875709 0.02125529028173287951877 0.009048670026851779999745 0.03420847489770737116658 228.0948256738392172505 251.6653922385275732321 2.520255404439759374388 -0.1451927815074129155372 
M83 P5 -113.68503995696697699 5.678255784857813626143 5.242395550694641670562 0 0.006319328341476228945092 0.02436514196864634541635 0.007201320617997936178022 0.005748142531265634704724 0.02165870088608077402315 231.3700799139339539801 254.9406464786223099617 -2.864510539443341458109 -0.001502663924249081047917 
M83 P6 -116.3055178343014166298 0.4373000301889343466311 0.4266406998670652275633 0 0.0002782895928257816064132 0.001876434898699006284268 -0.01528738645194940295406 0.0004438608861100801369036 0.001663569583461791743272 236.6110356686028332596 260.1816022332911892412 -2.722771773330648576849 -0.1256604597297298320756 
M83 P7 -110.8314412537450583951 11.385453191301650816 10.86367544577129758479 0 0.01331175902691904126308 0.04885447114291783534366 0.03169064979226942610534 0.01149228903307807168194 0.0435539717227699031144 225.6628825074901167902 249.2334490721784727718 -7.14691887110340235258 0.06954310940832560700305 
M83 P8 -115.3626338529655161458 2.323067992860735314631 2.220224129501346698769 0 0.00401621497692966264708 0.00996818100371775874316 -0.007195640346930650440953 0.002355665717281403060725 0.008845842597314720966236 234.7252677059310322916 258.2958342706193882732 -2.756687580155469418199 -0.01239732123881777952658 
M83 P9 -115.9142861721892260318 1.219763354413315542546 1.217261843972903443312 0 0.00164801133069241134135 0.005233950076304446936276 -0.01192987127434396224784 0.001237572006238775326834 0.00464204735865010309058 235.8285723443784520637 259.3991389090668080453 -2.784460960837738608417 -0.2706406170621101703246 
M84 P1 -50.81413090220441760442 0.8067602341977787167027 0.8049391234881194354686 0 0.0003262049507134811622035 0.007875824284918099657711 -0.03117332043525821599385 0.0008187105964869344438065 0.007476459461232054067452 105.6282618044088352088 129.1988283690971911905 5.342658340975036346861 -0.1857359364190476703137 
M84 P2 -50.17763642069104648366 2.079749197224520958216 2.059189410283402096738 0 0.002693672155041730196471 0.02030310684602270845022 -0.01874603787415360725555 0.002109193024514081449359 0.01928604469494023696993 104.3552728413820929673 127.9258394060704489489 4.701568338694531398216 -0.3961114179393447870645 
M84 P3 -47.4667378676072625604 7.50154630339208880474 6.720450686000153655165 0 0.009486901339690791774752 0.07323224180656533579062 0.03418309708638902008485 0.007586856452877529968619 0.06975562332843024999517 98.9334757352145251208 122.5040422999028811024 4.074694108818976600889 0.1061758926114603206767 
M84 P4 -48.78431046247163306584 4.866401113663347793858 4.573605063204572350466 0 0.004108943836400194972273 0.04750720033846681509323 0.008458055618290499387459 0.004928324505212859814318 0.04519129598741178413773 101.5686209249432661317 125.1391874896316221133 -2.8259913731093185879 0.1781980921991848264345 
M84 P5 -50.37817522065044523183 1.678671597305723461879 1.769752133335031089845 0 0.004341680385217846496141 0.01638767253521018345567 -0.0226614721849661322501 0.001702783740106003911464 0.01556357986446673100432 104.7563504413008904637 128.3269170059892464453 5.482923013734896668624 -0.001180418594689062411266 
M84 P6 -50.14941705673546729072 2.136187925135679344102 2.111816465105533096236 0 0.003016629610170496161425 0.02085407785952907795592 -0.01819506686064723780406 0.002166368734425107105655 0.01980998314466551518414 104.2988341134709345814 127.8694006781592905631 8.048219281219319035277 -0.4367473482784951297592 
M84 P7 -48.67689001508037303922 5.081242008445867847088 4.816354234216407684526 0 0.004278815742551242602438 0.04960453863651051470028 0.0105553939163341989403 0.005145338491557131539028 0.04719154279215560603326 101.3537800301607460784 124.9243465948491020601 8.588614766753152066081 -0.07683760084622750766343 
M84 P8 -50.98016072902597573338 0.4747005805546624587765 0.460530121403083275277 0 0.0004782090663566436515922 0.004634162917207682356145 -0.03441498180296863340383 0.0004818134140259120682531 0.004398433704856680486411 105.9603214580519514668 129.5308880227403074414 4.019182698140562612094 0.009166624601203257191384 
M84 P9 -47.24739859728565452221 7.940224844035304881118 6.220324580460532105843 0 0.01478734897029091550306 0.07751474726136850892152 0.03846560254119219316154 0.008028738097887310560738 0.07385128645700448780362 98.49479719457130904442 122.065363759259665026 9.562419696826636492104 -1.327575437375958917227 
M85 P1 -677.2097302152686122412 3.38619881803378541818 3.372285669505618357997 0 0.003446460745550856768181 0.002493875905560561647908 -0.0004520537808819422281176 0.003431862947943919636955 0.001159927636097894079122 1358.419460430537224482 1381.990026995225580464 0.06472031522817260758648 -0.07355645362576100691033 
M85 P2 -675.2160793266892451769 7.37350059519251954665 7.301194276688019052252 0 0.007572919181055048941983 0.005430453574094778622285 0.002484523887652274800469 0.007457838682624767854927 0.002530882476272837800072 1354.432158653378490354 1378.002725218066846335 -0.2146711470030986950602 -0.1457301869480425195576 
M85 P3 -678.1443518528565531645 1.51695554285790357163 1.514388492024989855142 0 0.001541962184446996541806 0.001117211091679650531924 -0.001828718594762853344102 0.00153887111039127639318 0.0005191334845398692671605 1360.288703705713106329 1383.859270270401462311 -0.08943331107433973861057 -0.008952979232655949983935 
M85 P4 -677.9501366247716751534 1.905385999027659593708 1.900405117702344547494 0 0.001946009037319754392346 0.001403283294666872514731 -0.001542646391775631307085 0.001932532279674150472396 0.0006521910196163757538132 1359.900273249543350307 1383.470839814231706288 -1.090685080424607523238 0.02089248314672979992348 
M85 P5 -673.769925096152387356 10.26580905626623518856 10.12604597441178029289 0 0.01039259491071106456537 0.007560587913551251588833 0.004614658227108747767017 0.0103680188472469262664 0.003528824125631422342492 1351.539850192304774712 1375.110416756993130694 -0.5358276878748346807061 0.0005942071408188397055866 
M85 P6 -677.579363127357831853 2.646932993855346194501 2.636748701195363964438 0 0.002709329221452163964905 0.001949419621155649463839 -0.0009965100652868543037663 0.002683634216413645422021 0.0009063549944220309472037 1359.158726254715663706 1382.729292819404019688 0.5343754135978697000992 -0.09579268830296560721486 
M85 P7 -678.3585849246982559246 1.088489399174498051259 1.086497683829116377347 0 0.001114047563137834440713 0.0008016533086015296288331 -0.002144276377840974192983 0.001104455019975590310006 0.0003724225031849457314117 1360.717169849396511849 1384.287736414084867831 0.1467232728168289602241 -0.00687793172656715388949 
M85 P8 -674.9584489584373848126 7.888761331696240275413 7.828581083921816160653 0 0.008057085105905963215607 0.005809934049075913522955 0.002864004362633409701139 0.007976909002538145492846 0.002708449947320083293099 1353.916897916874769625 1377.487464481563125607 -0.7072715580410832325771 0.006986267200441322781169 
M85 P9 -678.6116483834347045678 0.5823624817016007648718 0.5818827883470542446337 0 0.0005924023414803680277242 0.0004288997307787687711216 -0.002517029955663735050694 0.0005910562033136972722065 0.0001992019133858516855845 1361.223296766869409136 1384.793863331557765117 -0.3715797283541893147602 0.05928311059234569587993 
M86 P1 -20.09236417324734128714 0.5703014223407513461073 0.5609684728167524764243 0 -9.174631768016730005988e-06 0.01399339972453779375487 -0.08415399515379256070984 0.0005788186353992185242956 0.01370987141838148505659 44.18472834649468257429 67.7552949111830385559 -6.777219730020688730383 0.2704003534887213189243 
M86 P2 -17.70461428659286236276 5.345801195649709194879 3.711875884478992660429 0 0.003752783168871056231411 0.1311691152226206384212 0.03302172034429028390232 0.005412508641703027206446 0.1288234826874502368411 39.40922857318572472551 62.97979513787408070713 -6.555415942529218692458 1.244575487228418876964 
M86 P3 -16.15342490924683090808 8.448179950341772104228 3.558007709286422660076 0 0.005167039612614872465951 0.2072917133973468080746 0.1091443185190164535557 0.008540156339384876783317 0.2039060530612751462705 36.30684981849366181617 59.87741638318201779778 -5.462656981249522976634 -0.2552756574137712885023 
M86 P4 -18.52739128016970210702 3.700247208496029706348 3.313744489483495138989 0 -7.314251128456373055031e-06 0.09079240597992485438525 -0.007354988898405500187885 0.003749548970669117954353 0.0890943010527783142439 41.05478256033940421404 64.62534912502776019566 5.669973262504710510325 -0.2774026161870299058332 
M86 P5 -19.01594224002662951792 2.723145288782174884556 2.515267154065263057123 0 0.001010823481246835996335 0.06681740399229226635243 -0.03132999088603808811229 0.002760796478961847490955 0.06553517678997850143556 42.03188448005325903584 65.60245104474161501745 -4.407895433298191445893 -0.003152931648216329073974 
M86 P6 -20.16492974310676538838 0.4251702826219031436383 0.4275038136783167628467 0 -9.906382510424549016348e-06 0.01043233890475581148762 -0.08771505597357454303131 0.0004315518116944889277439 0.01022021027598555187664 44.32985948621353077675 67.90042605090188675837 -8.358414208725113030141 0.336118096982053174448 
M86 P7 -17.71719672726604140681 5.32063631430335110678 4.556269417025159665542 0 -0.003272102697486808150357 0.1305516483359788041958 0.03240425345764844967684 0.005387098493551835626334 0.1282154183375096099796 39.43439345453208281361 63.00496001922043879523 -13.54840173720217318554 0.1439798706745908168995 
M86 P8 -13.93928556055234980592 12.87645864773073430855 9.402265080659886289406 0 -0.03964562858191306041287 0.3159477178833300188218 0.2178003230049996643029 0.01298747222740331347867 0.311488052150694296361 31.87857112110469961185 55.4491376857930555952 0.3088226235773286373323 -0.1228479861679085360883 
M86 P9 -20.37575869809008131776 0.003512372655271284865863 0.00350652360188580482685 0 1.213049744241457856414e-06 8.618255648919014673057e-05 -0.0980612123218411644264 3.565854206053951057365e-06 8.441207134488200569902e-05 44.75151739618016263553 68.32208396086851862061 -5.928133572853019034755 0.04165576660194654131712 
M87 P1 -676.8636493243775577033 11.72290044270707631835 11.58957091952364546091 0 0.01203293838757430481113 0.008585373857286932237128 0.00565593710253637152463 0.0118308799757232400887 0.003991110579464079908578 1357.727298648755115407 1381.297865213443471388 0.4650652111065696258719 -0.1367741136843927818588 
M87 P2 -677.4240060610870592939 10.60218696928807313729 10.47610973185713239067 0 0.01080132961142953040845 0.007764609047142483880168 0.00483517229239192316767 0.01070592088364719795699 0.003607502246611383891496 1358.848012122174118588 1382.418578686862474569 -0.0289687784522948925844 -0.1741188829984127033778 
M87 P3 -671.7696282197498910405 21.91094265196240964411 21.26208803573436216354 0 0.02212171672912199843616 0.01604668018397260132813 0.01311724342922204061563 0.02199902481819171755524 0.007498460918051508496314 1347.539256439499782081 1371.109823004188138063 0.3527197193066628707638 -0.03438956146916859142726 
M87 P4 -673.7914521778161694998 17.8672947358298527254 17.4790943954668555136 0 0.01806165177096437401191 0.01308527747677529510986 0.01015584072202473439736 0.01797585712612456611964 0.006102045379756553956445 1351.582904355632339 1375.153470920320694981 -2.798326106351096943152 0.06434699880198822388223 
M87 P5 -682.1103756521560228521 1.229447787150146020885 1.227111415938069628566 0 0.001255070163479189064657 0.0009003973839310954580505 -0.002029039370819465254447 0.001247391701675131827059 0.0004163445791711862405071 1368.220751304312045704 1391.791317869000401686 0.1367724030617543625382 -0.0002038861926573541026912 
M87 P6 -682.5412698779815690031 0.3676593354990537187987 0.3675464560430951402325 0 0.0003732029741407731963064 0.000269258692659523897299 -0.002660178062091036760989 0.0003731885564496787528396 0.0001244510062293206126834 1369.082539755963138006 1392.653106320651493988 0.2778980290695737132153 -0.0354754128034432659222 
M87 P7 -675.3841752286489077406 14.68184863416437624384 14.4537053267925690624 0 0.01480939005752930024687 0.01075238675415136056258 0.007822949999400799904296 0.01479489403968523220838 0.005006027091543182056281 1354.768350457297815481 1378.338917021986171463 1.207276230024055777446 -0.02532738335038376647996 
M87 P8 -680.4602551030208510419 4.529688885420489641298 4.506123401087123907585 0 0.004591490339362185697184 0.003317359277133970858666 0.0003879225223834102003785 0.004588111231264921353011 0.001536523139951255231933 1364.920510206041702084 1388.491076770730058065 -0.3846424205228868636527 0.005270568498665016095987 
M87 P9 -676.5965499967965797734 12.25709909786903217821 12.09350101466515888839 0 0.01239832814578062961065 0.008976599150979370697872 0.006047162396228809985374 0.01236665205459886005164 0.004174114773837948596026 1357.193099993593159547 1380.763666558281515528 -0.8794687530622684082078 0.2726048377279029551082 
M88 P1 -417.8377431161302937024 1.385506627386571321114 1.374245312970033744198 0 0.001427523638386099232109 0.001655203908920988118032 -0.003123420389811199394253 0.001405616906941236732374 0.001051073477211888061444 839.6754862322605874048 863.2460527969489433864 1.512024647537355182014 0.06568195808244175726797 
M88 P2 -418.4843843281801422651 0.09222420328687419566194 0.09204956998705114900271 0 8.590573536649799904485e-05 0.0001101762046894684695351 -0.00466844809404271898854 9.362424975490772410466e-05 6.991723368059588688887e-05 840.9687686563602845302 864.5393352210486405118 1.730527634881451916273 0.02256745273304598662307 
M88 P3 -412.6854685995443086377 11.69005566055854145047 11.59477025181409796419 0 0.01029192435672976571907 0.01396559600826919971244 0.009186971709537012254366 0.01179792897003349271944 0.00891487465519533555452 829.3709371990886172754 852.941503763776973257 1.418052497697608885382 0.03447168949841456679636 
M88 P4 -416.7682213774210870372 3.52455010480498465153 3.489990918232019696983 0 0.00301999874992398226279 0.004210625193230044444916 -0.0005679991055021430673699 0.003571829244016089179459 0.002676701333395283141627 837.5364427548421740743 861.107009319530530056 3.469974258150719205332 -0.03970400335838337926498 
M88 P5 -418.4353910693340815874 0.1902107209789955510892 0.18937844872803498192 0 0.0001906952067332431033017 0.000227236393287399084627 -0.004551387905444788427659 0.000193088686922629026825 0.0001442101798603087484694 840.8707821386681631748 864.4413487033565191564 1.657721799819813375911 0.0001122761910457265793497 
M88 P6 -416.8128555063175675888 3.435281847012023548338 3.465369486912817352693 0 0.003504417456630769126327 0.004103980326781311177304 -0.0006746439719508762807715 0.003481521185559387253968 0.0026087887305687159271 837.6257110126351351775 861.1962775773234911592 2.844473587970720948864 -0.1494056484793159514054 
M88 P7 -418.1743738457520129514 0.7122451681431328229799 0.7071469734468329704485 0 0.0006161624181642713984908 0.0008508880167858417619547 -0.003927736281946345750331 0.0007228301735749252557132 0.0005401389947639917758342 840.3487476915040259029 863.9193142561923818845 1.36041737945498955294 0.007773832747821237792866 
M88 P8 -417.7661481092667009329 1.528696641113756859998 1.53390000622546245903 0 0.001537955812994867474657 0.00182626672865411919305 -0.002952357570078068265025 0.001550772592980683556568 0.001159784647849574365918 839.5322962185334018659 863.1028627832217578475 2.049855974908032110174 -0.004240397340353480570632 
M88 P9 -416.1313952945318619114 4.798202270583434903006 4.727442702828562101375 0 0.004738162776197190966757 0.005732201490110489059283 0.0009535771913783016012073 0.004859425940314959422011 0.003646328213486460284549 836.2627905890637238229 859.8333571537520798045 2.521195771706011278922 -0.2388533151771106977361 
M89 P1 -7.874755221952073223554 0.03475726627621239604032 0.03394114791953123741073 0 6.76111906987655626039e-07 0.002202019562414989138719 -0.2512148682809231687576 3.528594218392064330025e-05 0.002184461941891866274629 19.74951044390414644711 43.32007700859250242872 -6.518877618072172000236 -0.1184507169555348841096 
M89 P2 -7.675933207170462716298 0.4324012958394334105519 0.3695752959389811237413 0 3.401319429223654319111e-05 0.02739444767276394475213 -0.22602244017057421309 0.0004388897468521441263926 0.02718150655784317620627 19.3518664143409254326 42.92243297902928141421 -7.288878432564880362633 -0.613681750560077783228 
M89 P3 -6.602871194589834877124 2.5785253210006890889 2.575023563152929613126 0 -0.005005006971310254010668 0.1633604655183097869664 -0.0900564223250283708757 0.002614368773977544216543 0.1622673636192966560365 17.20574238917966975425 40.7763089538680257376 -10.14846256013615918585 0.1949212288233552657852 
M89 P4 -7.740081220566416479387 0.3041052690475258843752 0.2900114382687099811599 0 -7.705503990541244345447e-06 0.01926635271469626049584 -0.2341505351286418972921 0.0003086886596024334327923 0.01911534748746463871869 19.48016244113283295877 43.05072900582118894039 -12.94784726917712422423 0.1349368621563566363655 
M89 P5 -7.574296780839151947348 0.6356741485020549484522 0.5834582527260299727643 0 -9.956779129990293939617e-05 0.04027264109896368590594 -0.2131442467443744719904 0.0006451462690804943018313 0.0399637196555879488423 19.1485935616783038947 42.71916012636665987631 -5.69015025151618526484 -0.002590049737880654398609 
M89 P6 -7.821425243292057489976 0.1414172235962438631957 0.1422173921756486076885 0 -3.65386313794821386558e-06 0.008959378172801401381438 -0.2444575096705367564607 0.0001435604795848999378979 0.008888422545407298448651 19.64285048658411498082 43.21341705127247096244 -9.453473010100713533159 0.3353671474770389691932 
M89 P7 -7.684980902028953336259 0.4143059061224521706299 0.346128727315672261221 0 4.048855765225584362604e-05 0.02624802833616651239574 -0.2271688595071716455006 0.000420526686975166536734 0.0260437592666177697081 19.36996180405790667252 42.9405283687462626524 -3.574105092083884933733 -0.07550749982418717598287 
M89 P8 -7.609523480005894195168 0.5652207501685704528135 0.4787988667124300418208 0 2.2510383871045681458e-05 0.03580912086304901891746 -0.2176077669802891389247 0.000573663564861099002385 0.03553316704688276470242 19.21904696001178839034 42.78961352470014437022 -4.718435041639864013265 -0.0330003357614893020873 
M89 P9 -7.568732171790751425602 0.6468033665988559919452 0.5886769753173599352652 0 -2.51502540578580182154e-05 0.04097772405251895574876 -0.2124391637908192022018 0.0006564376145538208134379 0.04066362383993788513173 19.13746434358150285207 42.70803090826985883369 -3.921939054742850147735 -1.009879255810865341866 
M90 P1 -81.34795372971607368973 17.05485215864979395284 14.68124118236323912001 0 0.0008536414087709815086413 0.09488055680480233860467 0.07262752149914445965731 0.01716553494301781117044 0.08723951184816267496032 166.6959074594321473795 190.2664740241205033611 -6.616383916134726267486 0.6452219468445002796856 
M90 P2 -86.8958949747065567959 5.958969668668827740499 5.800856237732824897003 0 0.003370080643170710662116 0.0331512906055579642116 0.01089825529990008526424 0.006031452718023196048116 0.03030997287448162878657 177.7917899494131135918 201.3623565141014695734 -4.027463780191483075626 0.4784141877436170177884 
M90 P3 -85.56191907552880079185 8.626921467024339748586 8.121080391928948825735 0 0.01372293390564768405518 0.04799379699620762396118 0.02574076169054974501382 0.008720053758806921284912 0.04393990402488172335255 175.1238381510576015837 198.6944047157459575653 -5.053321274391295529066 0.08362923812636624115578 
M90 P4 -83.38304048539027805986 12.98467864730138521256 11.75538263823011704817 0 0.001840681041646677741728 0.07223712809275492874274 0.04998409278709704979538 0.0130959073825283048775 0.06628219881416066416847 170.7660809707805561197 194.3366475354689121013 4.827032778724055394736 -0.210109234044433507694 
M90 P5 -89.35516038859905202374 1.040438840883837284812 1.001652703816916720842 0 0.001224932210845907005516 0.005788230564891447857238 -0.01646480474076643114433 0.001055725416581529776429 0.005278930900750412610338 182.7103207771981040475 206.2808873418864600291 -3.576980262313085009128 -0.0007258693493107019605945 
M90 P6 -89.67032823858098548875 0.4101031409199703547941 0.415554402088846215732 0 0.0004722791442999764097155 0.00228150991846332219402 -0.01997152538719455675334 0.0004162617054625709737958 0.002080096767420821251964 183.3406564771619709775 206.9112230418503269591 -5.016654303340241596258 0.1374760794080316854919 
M90 P7 -81.13484342430223437981 17.48107276947747257267 15.21539064041045894674 0 0.012352246316879868964 0.09725173237998918841134 0.07499869707433130940977 0.01759072650322184244807 0.08943913390865099065287 166.2696868486044687596 189.8402534132928247412 -9.404846509585339207893 0.104398659092142308292 
M90 P8 -88.12145107956365040758 3.507857458954640517135 3.244539476763134126834 0 0.00193965097934629130327 0.01951511897033323734334 -0.00273791633532464160402 0.003554942783600668410656 0.01782032088724785404698 180.2429021591273008152 203.8134687238156567968 -2.700339748615177004609 -0.018304796650476175545 
M90 P9 -89.41190046816664012408 0.9269586817486610841321 0.924995394880252522912 0 0.001464848141294794643414 0.005156911067959760240458 -0.01709612423769811876111 0.0009406321317859523789377 0.004702889512058684319473 182.8238009363332802482 206.3943675010216362298 -3.100880395338103879621 -0.2770027526729836666339 
M91 P1 -335.908359882822380893 38.17473555120765899007 35.5112965740264927561 0 0.03113530400337187676501 0.05376788025451824062266 0.04813400963530790877248 0.0380146688348232788591 0.0374182989778915452088 675.8167197656447617859 699.3872863303331177676 -3.453419569812778821627 0.3890201252320682363806 
M91 P2 -318.3194340297978285892 73.35258725725676359763 65.18551680244575664142 0 0.06895097543100180766291 0.1033147465479302649634 0.09768087592871993311318 0.0717643374608347906678 0.07320684810847409579185 640.6388680595956571784 664.20943462428401316 -2.128886235119068363929 0.7306966716265963798327 
M91 P3 -293.0267472351810458253 123.9379608464903291254 101.923141622317285318 0 0.179356051768798495415 0.1745626090544705835716 0.1689287384352602517214 0.1182311577666347242083 0.1269633791363538736406 590.0534944703620916506 613.6240610350504476322 -1.197645575579591323929 -0.1355493962835363947356 
M91 P4 -313.7781989624788383519 82.43505739189474407214 68.51057854539644260961 0 0.07384059098486056793792 0.1161071119582783212109 0.1104732413390679893607 0.08028405642300826347167 0.08265647329864273190961 631.5563979249576767039 655.1269644896460326855 7.683652257607586527274 -0.2298574098623507980016 
M91 P5 -354.558088760069398504 0.8752777967136237680101 0.8832001391257076625477 0 0.000663126037473146920289 0.001232800465638009637138 -0.004401070153572322267259 0.0008882122060233051184623 0.000841790331217413658583 713.116177520138797008 736.6867440848271529896 -2.18610021627998263186 0.0002649871528885839973812 
M91 P6 -354.0525050404793107328 1.886445235893799310389 1.90434263651497924215 0 0.002081060101713832263121 0.002656997097312844928734 -0.002976873521897486921453 0.001913340055049977624958 0.001815202961376906625213 712.1050100809586214656 735.6755766456469774472 -2.94913984677011964744 0.1235842207291516234242 
